"Generation","Allele","Count","Percentage"
"225","Allele_1",2,13.333333333333334
"225","Allele_2",2,13.333333333333334
"225","Allele_3",10,66.66666666666666
"225","Allele_4",0,0.0
"225","Allele_5",0,0.0
"225","Allele_6",1,6.666666666666667
"225","Allele_7",0,0.0
"225","Allele_8",0,0.0
"225","Allele_9",0,0.0
"225","Allele_10",0,0.0
"225","Allele_11",0,0.0
"225","Allele_12",0,0.0
"225","Allele_13",0,0.0
"225","Allele_14",0,0.0
"225","Allele_15",0,0.0
"226","Allele_1",2,9.523809523809524
"226","Allele_2",7,33.33333333333333
"226","Allele_3",8,38.095238095238095
"226","Allele_4",0,0.0
"226","Allele_5",0,0.0
"226","Allele_6",2,9.523809523809524
"226","Allele_7",0,0.0
"226","Allele_8",0,0.0
"226","Allele_9",0,0.0
"226","Allele_10",0,0.0
"226","Allele_11",1,4.761904761904762
"226","Allele_12",0,0.0
"226","Allele_13",1,4.761904761904762
"226","Allele_14",0,0.0
"226","Allele_15",0,0.0
"227","Allele_1",0,0.0
"227","Allele_2",8,21.052631578947366
"227","Allele_3",22,57.89473684210527
"227","Allele_4",0,0.0
"227","Allele_5",0,0.0
"227","Allele_6",2,5.263157894736842
"227","Allele_7",2,5.263157894736842
"227","Allele_8",0,0.0
"227","Allele_9",0,0.0
"227","Allele_10",0,0.0
"227","Allele_11",4,10.526315789473683
"227","Allele_12",0,0.0
"227","Allele_13",0,0.0
"227","Allele_14",0,0.0
"227","Allele_15",0,0.0
"228","Allele_1",1,2.083333333333333
"228","Allele_2",11,22.916666666666664
"228","Allele_3",23,47.916666666666664
"228","Allele_4",3,6.25
"228","Allele_5",0,0.0
"228","Allele_6",3,6.25
"228","Allele_7",1,2.083333333333333
"228","Allele_8",1,2.083333333333333
"228","Allele_9",0,0.0
"228","Allele_10",0,0.0
"228","Allele_11",4,8.333333333333332
"228","Allele_12",0,0.0
"228","Allele_13",1,2.083333333333333
"228","Allele_14",0,0.0
"228","Allele_15",0,0.0
"229","Allele_1",3,5.263157894736842
"229","Allele_2",12,21.052631578947366
"229","Allele_3",29,50.877192982456144
"229","Allele_4",3,5.263157894736842
"229","Allele_5",0,0.0
"229","Allele_6",5,8.771929824561402
"229","Allele_7",2,3.508771929824561
"229","Allele_8",0,0.0
"229","Allele_9",0,0.0
"229","Allele_10",0,0.0
"229","Allele_11",3,5.263157894736842
"229","Allele_12",0,0.0
"229","Allele_13",0,0.0
"229","Allele_14",0,0.0
"229","Allele_15",0,0.0
"230","Allele_1",2,3.7037037037037033
"230","Allele_2",9,16.666666666666664
"230","Allele_3",30,55.55555555555556
"230","Allele_4",2,3.7037037037037033
"230","Allele_5",0,0.0
"230","Allele_6",3,5.555555555555555
"230","Allele_7",5,9.25925925925926
"230","Allele_8",0,0.0
"230","Allele_9",0,0.0
"230","Allele_10",0,0.0
"230","Allele_11",3,5.555555555555555
"230","Allele_12",0,0.0
"230","Allele_13",0,0.0
"230","Allele_14",0,0.0
"230","Allele_15",0,0.0
"231","Allele_1",1,1.5873015873015872
"231","Allele_2",17,26.984126984126984
"231","Allele_3",36,57.14285714285714
"231","Allele_4",3,4.761904761904762
"231","Allele_5",0,0.0
"231","Allele_6",2,3.1746031746031744
"231","Allele_7",2,3.1746031746031744
"231","Allele_8",0,0.0
"231","Allele_9",0,0.0
"231","Allele_10",0,0.0
"231","Allele_11",2,3.1746031746031744
"231","Allele_12",0,0.0
"231","Allele_13",0,0.0
"231","Allele_14",0,0.0
"231","Allele_15",0,0.0
"232","Allele_1",2,3.1746031746031744
"232","Allele_2",15,23.809523809523807
"232","Allele_3",36,57.14285714285714
"232","Allele_4",0,0.0
"232","Allele_5",0,0.0
"232","Allele_6",2,3.1746031746031744
"232","Allele_7",3,4.761904761904762
"232","Allele_8",1,1.5873015873015872
"232","Allele_9",0,0.0
"232","Allele_10",0,0.0
"232","Allele_11",4,6.349206349206349
"232","Allele_12",0,0.0
"232","Allele_13",0,0.0
"232","Allele_14",0,0.0
"232","Allele_15",0,0.0
"233","Allele_1",1,2.0
"233","Allele_2",14,28.000000000000004
"233","Allele_3",29,57.99999999999999
"233","Allele_4",1,2.0
"233","Allele_5",0,0.0
"233","Allele_6",3,6.0
"233","Allele_7",1,2.0
"233","Allele_8",0,0.0
"233","Allele_9",0,0.0
"233","Allele_10",0,0.0
"233","Allele_11",1,2.0
"233","Allele_12",0,0.0
"233","Allele_13",0,0.0
"233","Allele_14",0,0.0
"233","Allele_15",0,0.0
"234","Allele_1",1,1.5873015873015872
"234","Allele_2",15,23.809523809523807
"234","Allele_3",34,53.96825396825397
"234","Allele_4",2,3.1746031746031744
"234","Allele_5",0,0.0
"234","Allele_6",5,7.936507936507936
"234","Allele_7",3,4.761904761904762
"234","Allele_8",0,0.0
"234","Allele_9",0,0.0
"234","Allele_10",0,0.0
"234","Allele_11",3,4.761904761904762
"234","Allele_12",0,0.0
"234","Allele_13",0,0.0
"234","Allele_14",0,0.0
"234","Allele_15",0,0.0
"235","Allele_1",1,2.564102564102564
"235","Allele_2",9,23.076923076923077
"235","Allele_3",22,56.41025641025641
"235","Allele_4",1,2.564102564102564
"235","Allele_5",0,0.0
"235","Allele_6",6,15.384615384615385
"235","Allele_7",0,0.0
"235","Allele_8",0,0.0
"235","Allele_9",0,0.0
"235","Allele_10",0,0.0
"235","Allele_11",0,0.0
"235","Allele_12",0,0.0
"235","Allele_13",0,0.0
"235","Allele_14",0,0.0
"235","Allele_15",0,0.0
"236","Allele_1",1,2.3255813953488373
"236","Allele_2",8,18.6046511627907
"236","Allele_3",25,58.139534883720934
"236","Allele_4",1,2.3255813953488373
"236","Allele_5",0,0.0
"236","Allele_6",4,9.30232558139535
"236","Allele_7",2,4.651162790697675
"236","Allele_8",0,0.0
"236","Allele_9",0,0.0
"236","Allele_10",0,0.0
"236","Allele_11",2,4.651162790697675
"236","Allele_12",0,0.0
"236","Allele_13",0,0.0
"236","Allele_14",0,0.0
"236","Allele_15",0,0.0
"237","Allele_1",1,2.7027027027027026
"237","Allele_2",7,18.91891891891892
"237","Allele_3",22,59.45945945945946
"237","Allele_4",3,8.108108108108109
"237","Allele_5",0,0.0
"237","Allele_6",1,2.7027027027027026
"237","Allele_7",0,0.0
"237","Allele_8",1,2.7027027027027026
"237","Allele_9",0,0.0
"237","Allele_10",0,0.0
"237","Allele_11",1,2.7027027027027026
"237","Allele_12",0,0.0
"237","Allele_13",1,2.7027027027027026
"237","Allele_14",0,0.0
"237","Allele_15",0,0.0
"238","Allele_1",1,3.125
"238","Allele_2",6,18.75
"238","Allele_3",20,62.5
"238","Allele_4",0,0.0
"238","Allele_5",0,0.0
"238","Allele_6",1,3.125
"238","Allele_7",1,3.125
"238","Allele_8",0,0.0
"238","Allele_9",0,0.0
"238","Allele_10",0,0.0
"238","Allele_11",3,9.375
"238","Allele_12",0,0.0
"238","Allele_13",0,0.0
"238","Allele_14",0,0.0
"238","Allele_15",0,0.0
"239","Allele_1",0,0.0
"239","Allele_2",3,13.043478260869565
"239","Allele_3",14,60.86956521739131
"239","Allele_4",2,8.695652173913043
"239","Allele_5",0,0.0
"239","Allele_6",1,4.3478260869565215
"239","Allele_7",0,0.0
"239","Allele_8",1,4.3478260869565215
"239","Allele_9",0,0.0
"239","Allele_10",0,0.0
"239","Allele_11",2,8.695652173913043
"239","Allele_12",0,0.0
"239","Allele_13",0,0.0
"239","Allele_14",0,0.0
"239","Allele_15",0,0.0
"240","Allele_1",0,0.0
"240","Allele_2",10,35.71428571428571
"240","Allele_3",12,42.857142857142854
"240","Allele_4",0,0.0
"240","Allele_5",0,0.0
"240","Allele_6",0,0.0
"240","Allele_7",0,0.0
"240","Allele_8",0,0.0
"240","Allele_9",0,0.0
"240","Allele_10",0,0.0
"240","Allele_11",6,21.428571428571427
"240","Allele_12",0,0.0
"240","Allele_13",0,0.0
"240","Allele_14",0,0.0
"240","Allele_15",0,0.0
"241","Allele_1",1,4.166666666666666
"241","Allele_2",4,16.666666666666664
"241","Allele_3",15,62.5
"241","Allele_4",0,0.0
"241","Allele_5",0,0.0
"241","Allele_6",3,12.5
"241","Allele_7",1,4.166666666666666
"241","Allele_8",0,0.0
"241","Allele_9",0,0.0
"241","Allele_10",0,0.0
"241","Allele_11",0,0.0
"241","Allele_12",0,0.0
"241","Allele_13",0,0.0
"241","Allele_14",0,0.0
"241","Allele_15",0,0.0
"242","Allele_1",0,0.0
"242","Allele_2",3,12.5
"242","Allele_3",17,70.83333333333333
"242","Allele_4",1,4.166666666666666
"242","Allele_5",0,0.0
"242","Allele_6",0,0.0
"242","Allele_7",1,4.166666666666666
"242","Allele_8",0,0.0
"242","Allele_9",0,0.0
"242","Allele_10",0,0.0
"242","Allele_11",2,8.333333333333332
"242","Allele_12",0,0.0
"242","Allele_13",0,0.0
"242","Allele_14",0,0.0
"242","Allele_15",0,0.0
"243","Allele_1",1,5.0
"243","Allele_2",4,20.0
"243","Allele_3",12,60.00000000000001
"243","Allele_4",0,0.0
"243","Allele_5",0,0.0
"243","Allele_6",0,0.0
"243","Allele_7",3,15.000000000000002
"243","Allele_8",0,0.0
"243","Allele_9",0,0.0
"243","Allele_10",0,0.0
"243","Allele_11",0,0.0
"243","Allele_12",0,0.0
"243","Allele_13",0,0.0
"243","Allele_14",0,0.0
"243","Allele_15",0,0.0
"244","Allele_1",2,5.88235294117647
"244","Allele_2",8,23.52941176470588
"244","Allele_3",17,50.0
"244","Allele_4",2,5.88235294117647
"244","Allele_5",0,0.0
"244","Allele_6",3,8.823529411764705
"244","Allele_7",1,2.941176470588235
"244","Allele_8",0,0.0
"244","Allele_9",0,0.0
"244","Allele_10",0,0.0
"244","Allele_11",1,2.941176470588235
"244","Allele_12",0,0.0
"244","Allele_13",0,0.0
"244","Allele_14",0,0.0
"244","Allele_15",0,0.0
"245","Allele_1",2,5.0
"245","Allele_2",14,35.0
"245","Allele_3",20,50.0
"245","Allele_4",0,0.0
"245","Allele_5",0,0.0
"245","Allele_6",3,7.500000000000001
"245","Allele_7",1,2.5
"245","Allele_8",0,0.0
"245","Allele_9",0,0.0
"245","Allele_10",0,0.0
"245","Allele_11",0,0.0
"245","Allele_12",0,0.0
"245","Allele_13",0,0.0
"245","Allele_14",0,0.0
"245","Allele_15",0,0.0
"246","Allele_1",3,10.0
"246","Allele_2",7,23.333333333333332
"246","Allele_3",14,46.666666666666664
"246","Allele_4",0,0.0
"246","Allele_5",0,0.0
"246","Allele_6",3,10.0
"246","Allele_7",2,6.666666666666667
"246","Allele_8",0,0.0
"246","Allele_9",0,0.0
"246","Allele_10",0,0.0
"246","Allele_11",1,3.3333333333333335
"246","Allele_12",0,0.0
"246","Allele_13",0,0.0
"246","Allele_14",0,0.0
"246","Allele_15",0,0.0
"247","Allele_1",2,6.0606060606060606
"247","Allele_2",13,39.39393939393939
"247","Allele_3",17,51.515151515151516
"247","Allele_4",0,0.0
"247","Allele_5",0,0.0
"247","Allele_6",0,0.0
"247","Allele_7",1,3.0303030303030303
"247","Allele_8",0,0.0
"247","Allele_9",0,0.0
"247","Allele_10",0,0.0
"247","Allele_11",0,0.0
"247","Allele_12",0,0.0
"247","Allele_13",0,0.0
"247","Allele_14",0,0.0
"247","Allele_15",0,0.0
"248","Allele_1",0,0.0
"248","Allele_2",5,35.71428571428571
"248","Allele_3",8,57.14285714285714
"248","Allele_4",0,0.0
"248","Allele_5",0,0.0
"248","Allele_6",1,7.142857142857142
"248","Allele_7",0,0.0
"248","Allele_8",0,0.0
"248","Allele_9",0,0.0
"248","Allele_10",0,0.0
"248","Allele_11",0,0.0
"248","Allele_12",0,0.0
"248","Allele_13",0,0.0
"248","Allele_14",0,0.0
"248","Allele_15",0,0.0
"249","Allele_1",2,13.333333333333334
"249","Allele_2",6,40.0
"249","Allele_3",5,33.33333333333333
"249","Allele_4",0,0.0
"249","Allele_5",0,0.0
"249","Allele_6",1,6.666666666666667
"249","Allele_7",0,0.0
"249","Allele_8",0,0.0
"249","Allele_9",0,0.0
"249","Allele_10",0,0.0
"249","Allele_11",1,6.666666666666667
"249","Allele_12",0,0.0
"249","Allele_13",0,0.0
"249","Allele_14",0,0.0
"249","Allele_15",0,0.0
"250","Allele_1",0,0.0
"250","Allele_2",5,38.46153846153847
"250","Allele_3",6,46.15384615384615
"250","Allele_4",0,0.0
"250","Allele_5",0,0.0
"250","Allele_6",0,0.0
"250","Allele_7",1,7.6923076923076925
"250","Allele_8",1,7.6923076923076925
"250","Allele_9",0,0.0
"250","Allele_10",0,0.0
"250","Allele_11",0,0.0
"250","Allele_12",0,0.0
"250","Allele_13",0,0.0
"250","Allele_14",0,0.0
"250","Allele_15",0,0.0
"251","Allele_1",0,0.0
"251","Allele_2",6,26.08695652173913
"251","Allele_3",12,52.17391304347826
"251","Allele_4",2,8.695652173913043
"251","Allele_5",0,0.0
"251","Allele_6",2,8.695652173913043
"251","Allele_7",1,4.3478260869565215
"251","Allele_8",0,0.0
"251","Allele_9",0,0.0
"251","Allele_10",0,0.0
"251","Allele_11",0,0.0
"251","Allele_12",0,0.0
"251","Allele_13",0,0.0
"251","Allele_14",0,0.0
"251","Allele_15",0,0.0
"252","Allele_1",0,0.0
"252","Allele_2",9,26.47058823529412
"252","Allele_3",21,61.76470588235294
"252","Allele_4",0,0.0
"252","Allele_5",0,0.0
"252","Allele_6",2,5.88235294117647
"252","Allele_7",1,2.941176470588235
"252","Allele_8",0,0.0
"252","Allele_9",0,0.0
"252","Allele_10",0,0.0
"252","Allele_11",0,0.0
"252","Allele_12",0,0.0
"252","Allele_13",1,2.941176470588235
"252","Allele_14",0,0.0
"252","Allele_15",0,0.0
"253","Allele_1",0,0.0
"253","Allele_2",14,33.33333333333333
"253","Allele_3",23,54.76190476190476
"253","Allele_4",0,0.0
"253","Allele_5",0,0.0
"253","Allele_6",3,7.142857142857142
"253","Allele_7",1,2.380952380952381
"253","Allele_8",0,0.0
"253","Allele_9",0,0.0
"253","Allele_10",0,0.0
"253","Allele_11",1,2.380952380952381
"253","Allele_12",0,0.0
"253","Allele_13",0,0.0
"253","Allele_14",0,0.0
"253","Allele_15",0,0.0
"254","Allele_1",3,4.918032786885246
"254","Allele_2",15,24.590163934426233
"254","Allele_3",32,52.459016393442624
"254","Allele_4",0,0.0
"254","Allele_5",0,0.0
"254","Allele_6",2,3.278688524590164
"254","Allele_7",5,8.196721311475411
"254","Allele_8",1,1.639344262295082
"254","Allele_9",0,0.0
"254","Allele_10",0,0.0
"254","Allele_11",3,4.918032786885246
"254","Allele_12",0,0.0
"254","Allele_13",0,0.0
"254","Allele_14",0,0.0
"254","Allele_15",0,0.0
"255","Allele_1",4,7.6923076923076925
"255","Allele_2",6,11.538461538461538
"255","Allele_3",34,65.38461538461539
"255","Allele_4",1,1.9230769230769231
"255","Allele_5",0,0.0
"255","Allele_6",3,5.769230769230769
"255","Allele_7",2,3.8461538461538463
"255","Allele_8",1,1.9230769230769231
"255","Allele_9",0,0.0
"255","Allele_10",0,0.0
"255","Allele_11",1,1.9230769230769231
"255","Allele_12",0,0.0
"255","Allele_13",0,0.0
"255","Allele_14",0,0.0
"255","Allele_15",0,0.0
"256","Allele_1",3,5.084745762711865
"256","Allele_2",7,11.864406779661017
"256","Allele_3",38,64.40677966101694
"256","Allele_4",0,0.0
"256","Allele_5",0,0.0
"256","Allele_6",5,8.47457627118644
"256","Allele_7",5,8.47457627118644
"256","Allele_8",0,0.0
"256","Allele_9",0,0.0
"256","Allele_10",0,0.0
"256","Allele_11",1,1.694915254237288
"256","Allele_12",0,0.0
"256","Allele_13",0,0.0
"256","Allele_14",0,0.0
"256","Allele_15",0,0.0
"257","Allele_1",5,7.246376811594203
"257","Allele_2",15,21.73913043478261
"257","Allele_3",40,57.971014492753625
"257","Allele_4",2,2.898550724637681
"257","Allele_5",0,0.0
"257","Allele_6",3,4.3478260869565215
"257","Allele_7",2,2.898550724637681
"257","Allele_8",0,0.0
"257","Allele_9",0,0.0
"257","Allele_10",0,0.0
"257","Allele_11",1,1.4492753623188406
"257","Allele_12",0,0.0
"257","Allele_13",1,1.4492753623188406
"257","Allele_14",0,0.0
"257","Allele_15",0,0.0
"258","Allele_1",3,4.615384615384616
"258","Allele_2",12,18.461538461538463
"258","Allele_3",42,64.61538461538461
"258","Allele_4",0,0.0
"258","Allele_5",0,0.0
"258","Allele_6",5,7.6923076923076925
"258","Allele_7",2,3.076923076923077
"258","Allele_8",0,0.0
"258","Allele_9",0,0.0
"258","Allele_10",0,0.0
"258","Allele_11",0,0.0
"258","Allele_12",0,0.0
"258","Allele_13",1,1.5384615384615385
"258","Allele_14",0,0.0
"258","Allele_15",0,0.0
"259","Allele_1",2,3.125
"259","Allele_2",5,7.8125
"259","Allele_3",40,62.5
"259","Allele_4",3,4.6875
"259","Allele_5",0,0.0
"259","Allele_6",5,7.8125
"259","Allele_7",2,3.125
"259","Allele_8",1,1.5625
"259","Allele_9",0,0.0
"259","Allele_10",0,0.0
"259","Allele_11",6,9.375
"259","Allele_12",0,0.0
"259","Allele_13",0,0.0
"259","Allele_14",0,0.0
"259","Allele_15",0,0.0
"260","Allele_1",4,6.25
"260","Allele_2",11,17.1875
"260","Allele_3",31,48.4375
"260","Allele_4",0,0.0
"260","Allele_5",0,0.0
"260","Allele_6",8,12.5
"260","Allele_7",4,6.25
"260","Allele_8",1,1.5625
"260","Allele_9",0,0.0
"260","Allele_10",0,0.0
"260","Allele_11",4,6.25
"260","Allele_12",0,0.0
"260","Allele_13",1,1.5625
"260","Allele_14",0,0.0
"260","Allele_15",0,0.0
"261","Allele_1",3,4.761904761904762
"261","Allele_2",7,11.11111111111111
"261","Allele_3",37,58.73015873015872
"261","Allele_4",0,0.0
"261","Allele_5",0,0.0
"261","Allele_6",7,11.11111111111111
"261","Allele_7",6,9.523809523809524
"261","Allele_8",1,1.5873015873015872
"261","Allele_9",0,0.0
"261","Allele_10",0,0.0
"261","Allele_11",2,3.1746031746031744
"261","Allele_12",0,0.0
"261","Allele_13",0,0.0
"261","Allele_14",0,0.0
"261","Allele_15",0,0.0
"262","Allele_1",4,9.523809523809524
"262","Allele_2",6,14.285714285714285
"262","Allele_3",25,59.523809523809526
"262","Allele_4",0,0.0
"262","Allele_5",0,0.0
"262","Allele_6",4,9.523809523809524
"262","Allele_7",2,4.761904761904762
"262","Allele_8",0,0.0
"262","Allele_9",0,0.0
"262","Allele_10",0,0.0
"262","Allele_11",1,2.380952380952381
"262","Allele_12",0,0.0
"262","Allele_13",0,0.0
"262","Allele_14",0,0.0
"262","Allele_15",0,0.0
"263","Allele_1",2,6.0606060606060606
"263","Allele_2",6,18.181818181818183
"263","Allele_3",17,51.515151515151516
"263","Allele_4",0,0.0
"263","Allele_5",0,0.0
"263","Allele_6",6,18.181818181818183
"263","Allele_7",1,3.0303030303030303
"263","Allele_8",0,0.0
"263","Allele_9",0,0.0
"263","Allele_10",0,0.0
"263","Allele_11",1,3.0303030303030303
"263","Allele_12",0,0.0
"263","Allele_13",0,0.0
"263","Allele_14",0,0.0
"263","Allele_15",0,0.0
"264","Allele_1",4,12.5
"264","Allele_2",4,12.5
"264","Allele_3",18,56.25
"264","Allele_4",0,0.0
"264","Allele_5",0,0.0
"264","Allele_6",3,9.375
"264","Allele_7",0,0.0
"264","Allele_8",0,0.0
"264","Allele_9",0,0.0
"264","Allele_10",0,0.0
"264","Allele_11",3,9.375
"264","Allele_12",0,0.0
"264","Allele_13",0,0.0
"264","Allele_14",0,0.0
"264","Allele_15",0,0.0
"265","Allele_1",0,0.0
"265","Allele_2",3,8.823529411764705
"265","Allele_3",23,67.64705882352942
"265","Allele_4",0,0.0
"265","Allele_5",0,0.0
"265","Allele_6",2,5.88235294117647
"265","Allele_7",1,2.941176470588235
"265","Allele_8",1,2.941176470588235
"265","Allele_9",0,0.0
"265","Allele_10",0,0.0
"265","Allele_11",4,11.76470588235294
"265","Allele_12",0,0.0
"265","Allele_13",0,0.0
"265","Allele_14",0,0.0
"265","Allele_15",0,0.0
"266","Allele_1",3,11.538461538461538
"266","Allele_2",4,15.384615384615385
"266","Allele_3",14,53.846153846153854
"266","Allele_4",0,0.0
"266","Allele_5",0,0.0
"266","Allele_6",2,7.6923076923076925
"266","Allele_7",2,7.6923076923076925
"266","Allele_8",0,0.0
"266","Allele_9",0,0.0
"266","Allele_10",0,0.0
"266","Allele_11",1,3.8461538461538463
"266","Allele_12",0,0.0
"266","Allele_13",0,0.0
"266","Allele_14",0,0.0
"266","Allele_15",0,0.0
"267","Allele_1",2,9.090909090909092
"267","Allele_2",3,13.636363636363635
"267","Allele_3",8,36.36363636363637
"267","Allele_4",1,4.545454545454546
"267","Allele_5",0,0.0
"267","Allele_6",4,18.181818181818183
"267","Allele_7",2,9.090909090909092
"267","Allele_8",1,4.545454545454546
"267","Allele_9",0,0.0
"267","Allele_10",0,0.0
"267","Allele_11",1,4.545454545454546
"267","Allele_12",0,0.0
"267","Allele_13",0,0.0
"267","Allele_14",0,0.0
"267","Allele_15",0,0.0
"268","Allele_1",3,11.538461538461538
"268","Allele_2",3,11.538461538461538
"268","Allele_3",13,50.0
"268","Allele_4",0,0.0
"268","Allele_5",0,0.0
"268","Allele_6",4,15.384615384615385
"268","Allele_7",1,3.8461538461538463
"268","Allele_8",1,3.8461538461538463
"268","Allele_9",0,0.0
"268","Allele_10",0,0.0
"268","Allele_11",0,0.0
"268","Allele_12",0,0.0
"268","Allele_13",1,3.8461538461538463
"268","Allele_14",0,0.0
"268","Allele_15",0,0.0
"269","Allele_1",1,4.0
"269","Allele_2",7,28.000000000000004
"269","Allele_3",13,52.0
"269","Allele_4",0,0.0
"269","Allele_5",0,0.0
"269","Allele_6",2,8.0
"269","Allele_7",1,4.0
"269","Allele_8",0,0.0
"269","Allele_9",0,0.0
"269","Allele_10",0,0.0
"269","Allele_11",1,4.0
"269","Allele_12",0,0.0
"269","Allele_13",0,0.0
"269","Allele_14",0,0.0
"269","Allele_15",0,0.0
"270","Allele_1",2,6.0606060606060606
"270","Allele_2",5,15.151515151515152
"270","Allele_3",19,57.57575757575758
"270","Allele_4",1,3.0303030303030303
"270","Allele_5",0,0.0
"270","Allele_6",3,9.090909090909092
"270","Allele_7",1,3.0303030303030303
"270","Allele_8",0,0.0
"270","Allele_9",0,0.0
"270","Allele_10",0,0.0
"270","Allele_11",1,3.0303030303030303
"270","Allele_12",0,0.0
"270","Allele_13",1,3.0303030303030303
"270","Allele_14",0,0.0
"270","Allele_15",0,0.0
"271","Allele_1",3,8.333333333333332
"271","Allele_2",6,16.666666666666664
"271","Allele_3",20,55.55555555555556
"271","Allele_4",0,0.0
"271","Allele_5",0,0.0
"271","Allele_6",5,13.88888888888889
"271","Allele_7",2,5.555555555555555
"271","Allele_8",0,0.0
"271","Allele_9",0,0.0
"271","Allele_10",0,0.0
"271","Allele_11",0,0.0
"271","Allele_12",0,0.0
"271","Allele_13",0,0.0
"271","Allele_14",0,0.0
"271","Allele_15",0,0.0
"272","Allele_1",2,6.451612903225806
"272","Allele_2",5,16.129032258064516
"272","Allele_3",15,48.38709677419355
"272","Allele_4",0,0.0
"272","Allele_5",0,0.0
"272","Allele_6",5,16.129032258064516
"272","Allele_7",1,3.225806451612903
"272","Allele_8",0,0.0
"272","Allele_9",0,0.0
"272","Allele_10",0,0.0
"272","Allele_11",3,9.67741935483871
"272","Allele_12",0,0.0
"272","Allele_13",0,0.0
"272","Allele_14",0,0.0
"272","Allele_15",0,0.0
"273","Allele_1",1,5.555555555555555
"273","Allele_2",3,16.666666666666664
"273","Allele_3",12,66.66666666666666
"273","Allele_4",1,5.555555555555555
"273","Allele_5",0,0.0
"273","Allele_6",1,5.555555555555555
"273","Allele_7",0,0.0
"273","Allele_8",0,0.0
"273","Allele_9",0,0.0
"273","Allele_10",0,0.0
"273","Allele_11",0,0.0
"273","Allele_12",0,0.0
"273","Allele_13",0,0.0
"273","Allele_14",0,0.0
"273","Allele_15",0,0.0
"274","Allele_1",0,0.0
"274","Allele_2",8,50.0
"274","Allele_3",6,37.5
"274","Allele_4",0,0.0
"274","Allele_5",0,0.0
"274","Allele_6",1,6.25
"274","Allele_7",0,0.0
"274","Allele_8",0,0.0
"274","Allele_9",0,0.0
"274","Allele_10",0,0.0
"274","Allele_11",1,6.25
"274","Allele_12",0,0.0
"274","Allele_13",0,0.0
"274","Allele_14",0,0.0
"274","Allele_15",0,0.0
"275","Allele_1",1,5.88235294117647
"275","Allele_2",1,5.88235294117647
"275","Allele_3",11,64.70588235294117
"275","Allele_4",0,0.0
"275","Allele_5",0,0.0
"275","Allele_6",1,5.88235294117647
"275","Allele_7",1,5.88235294117647
"275","Allele_8",0,0.0
"275","Allele_9",0,0.0
"275","Allele_10",0,0.0
"275","Allele_11",2,11.76470588235294
"275","Allele_12",0,0.0
"275","Allele_13",0,0.0
"275","Allele_14",0,0.0
"275","Allele_15",0,0.0
"276","Allele_1",3,14.285714285714285
"276","Allele_2",1,4.761904761904762
"276","Allele_3",11,52.38095238095237
"276","Allele_4",0,0.0
"276","Allele_5",0,0.0
"276","Allele_6",2,9.523809523809524
"276","Allele_7",1,4.761904761904762
"276","Allele_8",0,0.0
"276","Allele_9",0,0.0
"276","Allele_10",0,0.0
"276","Allele_11",3,14.285714285714285
"276","Allele_12",0,0.0
"276","Allele_13",0,0.0
"276","Allele_14",0,0.0
"276","Allele_15",0,0.0
"277","Allele_1",1,2.4390243902439024
"277","Allele_2",4,9.75609756097561
"277","Allele_3",27,65.85365853658537
"277","Allele_4",1,2.4390243902439024
"277","Allele_5",0,0.0
"277","Allele_6",3,7.3170731707317085
"277","Allele_7",2,4.878048780487805
"277","Allele_8",1,2.4390243902439024
"277","Allele_9",0,0.0
"277","Allele_10",0,0.0
"277","Allele_11",2,4.878048780487805
"277","Allele_12",0,0.0
"277","Allele_13",0,0.0
"277","Allele_14",0,0.0
"277","Allele_15",0,0.0
"278","Allele_1",2,4.25531914893617
"278","Allele_2",8,17.02127659574468
"278","Allele_3",33,70.2127659574468
"278","Allele_4",1,2.127659574468085
"278","Allele_5",0,0.0
"278","Allele_6",2,4.25531914893617
"278","Allele_7",0,0.0
"278","Allele_8",0,0.0
"278","Allele_9",0,0.0
"278","Allele_10",0,0.0
"278","Allele_11",0,0.0
"278","Allele_12",0,0.0
"278","Allele_13",1,2.127659574468085
"278","Allele_14",0,0.0
"278","Allele_15",0,0.0
"279","Allele_1",4,7.6923076923076925
"279","Allele_2",11,21.153846153846157
"279","Allele_3",27,51.92307692307693
"279","Allele_4",0,0.0
"279","Allele_5",0,0.0
"279","Allele_6",4,7.6923076923076925
"279","Allele_7",3,5.769230769230769
"279","Allele_8",0,0.0
"279","Allele_9",0,0.0
"279","Allele_10",0,0.0
"279","Allele_11",3,5.769230769230769
"279","Allele_12",0,0.0
"279","Allele_13",0,0.0
"279","Allele_14",0,0.0
"279","Allele_15",0,0.0
"280","Allele_1",3,4.761904761904762
"280","Allele_2",11,17.46031746031746
"280","Allele_3",34,53.96825396825397
"280","Allele_4",1,1.5873015873015872
"280","Allele_5",0,0.0
"280","Allele_6",4,6.349206349206349
"280","Allele_7",4,6.349206349206349
"280","Allele_8",1,1.5873015873015872
"280","Allele_9",0,0.0
"280","Allele_10",0,0.0
"280","Allele_11",5,7.936507936507936
"280","Allele_12",0,0.0
"280","Allele_13",0,0.0
"280","Allele_14",0,0.0
"280","Allele_15",0,0.0
"281","Allele_1",3,5.454545454545454
"281","Allele_2",13,23.636363636363637
"281","Allele_3",34,61.81818181818181
"281","Allele_4",1,1.8181818181818181
"281","Allele_5",0,0.0
"281","Allele_6",1,1.8181818181818181
"281","Allele_7",1,1.8181818181818181
"281","Allele_8",0,0.0
"281","Allele_9",0,0.0
"281","Allele_10",0,0.0
